epoch,train_loss,train_cls,train_disp,val_loss,val_cls,val_disp,P@1,R@1,F1@1,P@2,R@2,F1@2,P@3,R@3,F1@3,GT,Pred,best_F1@1,train_s,eval_s,lr
132,0.000518,0.000214,0.030333,0.073547,0.060307,1.324034,0.5894,0.5471,0.5674,0.7440,0.6906,0.7163,0.8261,0.7668,0.7953,223,207,0.6095,0.9,0.0,0.000184
133,0.000506,0.000204,0.030145,0.077375,0.063667,1.370783,0.5646,0.5291,0.5463,0.7129,0.6682,0.6898,0.7799,0.7309,0.7546,223,209,0.6095,0.9,0.0,0.000182
134,0.000474,0.000196,0.027791,0.073764,0.060447,1.331706,0.5625,0.5247,0.5429,0.7404,0.6906,0.7146,0.8221,0.7668,0.7935,223,208,0.6095,0.9,0.1,0.000181
135,0.000433,0.000173,0.026059,0.073523,0.060357,1.316659,0.5640,0.5336,0.5484,0.7583,0.7175,0.7373,0.8436,0.7982,0.8203,223,211,0.6095,0.9,0.1,0.000179
136,0.000406,0.000156,0.025000,0.075360,0.061978,1.338151,0.5700,0.5291,0.5488,0.7488,0.6951,0.7209,0.8164,0.7578,0.7860,223,207,0.6095,0.9,0.0,0.000178
137,0.000456,0.000178,0.027779,0.076893,0.063252,1.364152,0.5817,0.5426,0.5615,0.7404,0.6906,0.7146,0.8221,0.7668,0.7935,223,208,0.6095,0.9,0.1,0.000176
138,0.000520,0.000203,0.031656,0.075415,0.062203,1.321186,0.5922,0.5471,0.5688,0.7573,0.6996,0.7273,0.8155,0.7534,0.7832,223,206,0.6095,1.0,0.1,0.000175
139,0.000531,0.000209,0.032163,0.081849,0.068277,1.357114,0.5659,0.5202,0.5421,0.7024,0.6457,0.6729,0.7512,0.6906,0.7196,223,205,0.6095,1.0,0.1,0.000173
140,0.000439,0.000172,0.026780,0.072534,0.059458,1.307640,0.5972,0.5650,0.5806,0.7251,0.6861,0.7051,0.8057,0.7623,0.7834,223,211,0.6095,0.9,0.1,0.000172
141,0.000419,0.000156,0.026315,0.077258,0.064113,1.314514,0.5891,0.5336,0.5600,0.7277,0.6592,0.6918,0.8119,0.7354,0.7718,223,202,0.6095,0.9,0.1,0.000170
142,0.000391,0.000149,0.024177,0.075113,0.061938,1.317444,0.5592,0.5291,0.5438,0.7536,0.7130,0.7327,0.8009,0.7578,0.7788,223,211,0.6095,0.9,0.1,0.000169
143,0.000406,0.000148,0.025845,0.079398,0.065539,1.385922,0.5362,0.4978,0.5163,0.7005,0.6502,0.6744,0.7971,0.7399,0.7674,223,207,0.6095,0.9,0.1,0.000167
144,0.000322,0.000118,0.020403,0.077333,0.063838,1.349481,0.5972,0.5650,0.5806,0.7109,0.6726,0.6912,0.7820,0.7399,0.7604,223,211,0.6095,0.9,0.1,0.000166
145,0.000315,0.000114,0.020011,0.080795,0.067106,1.368894,0.5583,0.5157,0.5361,0.7184,0.6637,0.6900,0.7961,0.7354,0.7646,223,206,0.6095,0.9,0.1,0.000164
146,0.000285,0.000098,0.018696,0.077500,0.063917,1.358274,0.5865,0.5471,0.5661,0.7404,0.6906,0.7146,0.8077,0.7534,0.7796,223,208,0.6095,0.9,0.0,0.000163
147,0.000283,0.000098,0.018426,0.076470,0.063150,1.331932,0.5789,0.5426,0.5602,0.7321,0.6861,0.7083,0.8325,0.7803,0.8056,223,209,0.6095,0.9,0.1,0.000161
148,0.000279,0.000097,0.018105,0.076054,0.062814,1.324030,0.6009,0.5740,0.5872,0.7465,0.7130,0.7294,0.8216,0.7848,0.8028,223,213,0.6095,0.9,0.1,0.000160
149,0.000271,0.000093,0.017723,0.077248,0.063808,1.344011,0.5762,0.5426,0.5589,0.7286,0.6861,0.7067,0.8286,0.7803,0.8037,223,210,0.6095,0.9,0.1,0.000158
150,0.000291,0.000099,0.019144,0.079064,0.065678,1.338671,0.6114,0.5785,0.5945,0.7488,0.7085,0.7281,0.8389,0.7937,0.8157,223,211,0.6095,0.9,0.0,0.000157
151,0.000388,0.000136,0.025218,0.078209,0.064730,1.347911,0.5789,0.5426,0.5602,0.7273,0.6816,0.7037,0.7990,0.7489,0.7731,223,209,0.6095,0.9,0.1,0.000155
152,0.000467,0.000175,0.029276,0.077348,0.064285,1.306222,0.5604,0.5202,0.5395,0.7005,0.6502,0.6744,0.7729,0.7175,0.7442,223,207,0.6095,0.9,0.1,0.000153
153,0.000405,0.000145,0.025981,0.082696,0.068939,1.375753,0.5784,0.5291,0.5527,0.7157,0.6547,0.6838,0.7990,0.7309,0.7635,223,204,0.6095,0.9,0.1,0.000152
154,0.000318,0.000108,0.021068,0.077837,0.064494,1.334257,0.5762,0.5426,0.5589,0.7524,0.7085,0.7298,0.8238,0.7758,0.7991,223,210,0.6095,0.9,0.1,0.000150
155,0.000292,0.000095,0.019668,0.081460,0.067875,1.358480,0.5777,0.5336,0.5548,0.7670,0.7085,0.7366,0.8301,0.7668,0.7972,223,206,0.6095,0.9,0.1,0.000149
156,0.000260,0.000082,0.017776,0.081146,0.067591,1.355508,0.5943,0.5650,0.5793,0.7406,0.7040,0.7218,0.8160,0.7758,0.7954,223,212,0.6095,0.9,0.0,0.000147
157,0.000233,0.000074,0.015897,0.082896,0.069319,1.357694,0.6066,0.5740,0.5899,0.7441,0.7040,0.7235,0.8152,0.7713,0.7926,223,211,0.6095,0.9,0.0,0.000146
158,0.000232,0.000074,0.015829,0.080714,0.067231,1.348266,0.5782,0.5471,0.5622,0.7251,0.6861,0.7051,0.8152,0.7713,0.7926,223,211,0.6095,0.9,0.1,0.000144
159,0.000239,0.000076,0.016298,0.081176,0.067683,1.349219,0.5755,0.5471,0.5609,0.7547,0.7175,0.7356,0.8538,0.8117,0.8322,223,212,0.6095,0.9,0.0,0.000143
160,0.000221,0.000069,0.015213,0.080361,0.067085,1.327577,0.5981,0.5605,0.5787,0.7560,0.7085,0.7315,0.8421,0.7892,0.8148,223,209,0.6095,0.9,0.0,0.000141
161,0.000221,0.000068,0.015320,0.080339,0.066889,1.345069,0.5972,0.5650,0.5806,0.7773,0.7354,0.7558,0.8483,0.8027,0.8249,223,211,0.6095,0.9,0.1,0.000140
162,0.000218,0.000067,0.015142,0.080868,0.067422,1.344610,0.5789,0.5426,0.5602,0.7273,0.6816,0.7037,0.8182,0.7668,0.7917,223,209,0.6095,0.9,0.1,0.000138
163,0.000216,0.000068,0.014800,0.082310,0.068621,1.368882,0.5762,0.5426,0.5589,0.7524,0.7085,0.7298,0.8333,0.7848,0.8083,223,210,0.6095,0.9,0.1,0.000137
164,0.000214,0.000067,0.014686,0.082987,0.069380,1.360722,0.6048,0.5695,0.5866,0.7667,0.7220,0.7436,0.8333,0.7848,0.8083,223,210,0.6095,0.9,0.1,0.000135
165,0.000211,0.000064,0.014734,0.080739,0.067321,1.341863,0.5896,0.5605,0.5747,0.7642,0.7265,0.7448,0.8349,0.7937,0.8138,223,212,0.6095,0.9,0.1,0.000134
166,0.000206,0.000063,0.014313,0.078893,0.065729,1.316443,0.5952,0.5605,0.5774,0.7476,0.7040,0.7252,0.8286,0.7803,0.8037,223,210,0.6095,0.9,0.0,0.000132
167,0.000198,0.000057,0.014095,0.081719,0.068348,1.337096,0.5885,0.5516,0.5694,0.7512,0.7040,0.7269,0.8325,0.7803,0.8056,223,209,0.6095,0.9,0.1,0.000131
168,0.000203,0.000061,0.014211,0.079059,0.065897,1.316272,0.5972,0.5650,0.5806,0.7488,0.7085,0.7281,0.8389,0.7937,0.8157,223,211,0.6095,0.9,0.0,0.000129
169,0.000209,0.000061,0.014768,0.077661,0.064447,1.321391,0.6140,0.5919,0.6027,0.7535,0.7265,0.7397,0.8372,0.8072,0.8219,223,215,0.6095,0.9,0.1,0.000128
170,0.000205,0.000059,0.014573,0.081741,0.068274,1.346751,0.6135,0.5695,0.5907,0.7826,0.7265,0.7535,0.8599,0.7982,0.8279,223,207,0.6095,0.9,0.0,0.000126
171,0.000204,0.000059,0.014472,0.080904,0.067618,1.328644,0.5640,0.5336,0.5484,0.7346,0.6951,0.7143,0.8341,0.7892,0.8111,223,211,0.6095,0.9,0.1,0.000125
172,0.000193,0.000056,0.013667,0.081908,0.068592,1.331667,0.6019,0.5695,0.5853,0.7488,0.7085,0.7281,0.8483,0.8027,0.8249,223,211,0.6095,0.9,0.0,0.000123
173,0.000195,0.000055,0.013991,0.081859,0.068477,1.338163,0.6085,0.5785,0.5931,0.7594,0.7220,0.7402,0.8396,0.7982,0.8184,223,212,0.6095,0.9,0.1,0.000122
174,0.000182,0.000051,0.013109,0.079930,0.066702,1.322790,0.6028,0.5785,0.5904,0.7523,0.7220,0.7368,0.8318,0.7982,0.8146,223,214,0.6095,0.9,0.0,0.000120
175,0.000192,0.000055,0.013620,0.083115,0.069652,1.346308,0.6179,0.5874,0.6023,0.7689,0.7309,0.7494,0.8443,0.8027,0.8230,223,212,0.6095,0.9,0.1,0.000119
176,0.000177,0.000051,0.012661,0.082004,0.068567,1.343709,0.6085,0.5785,0.5931,0.7453,0.7085,0.7264,0.8443,0.8027,0.8230,223,212,0.6095,0.9,0.0,0.000117
177,0.000182,0.000052,0.013081,0.081761,0.068369,1.339233,0.6029,0.5650,0.5833,0.7608,0.7130,0.7361,0.8421,0.7892,0.8148,223,209,0.6095,0.9,0.1,0.000116
178,0.000187,0.000052,0.013489,0.082500,0.069081,1.341847,0.5952,0.5605,0.5774,0.7571,0.7130,0.7344,0.8429,0.7937,0.8176,223,210,0.6095,0.9,0.0,0.000115
179,0.000189,0.000052,0.013789,0.082993,0.069511,1.348192,0.5935,0.5695,0.5812,0.7477,0.7175,0.7323,0.8271,0.7937,0.8101,223,214,0.6095,0.9,0.1,0.000113
180,0.000178,0.000049,0.012865,0.083227,0.069942,1.328549,0.6019,0.5695,0.5853,0.7583,0.7175,0.7373,0.8389,0.7937,0.8157,223,211,0.6095,0.9,0.0,0.000112
181,0.000173,0.000047,0.012670,0.081969,0.068543,1.342621,0.6286,0.5919,0.6097,0.7762,0.7309,0.7529,0.8429,0.7937,0.8176,223,210,0.6097,0.9,0.1,0.000110
182,0.000176,0.000048,0.012839,0.081756,0.068552,1.320357,0.6398,0.6054,0.6221,0.7820,0.7399,0.7604,0.8436,0.7982,0.8203,223,211,0.6221,0.9,0.0,0.000109
183,0.000176,0.000047,0.012968,0.083224,0.069678,1.354568,0.6056,0.5785,0.5917,0.7559,0.7220,0.7385,0.8357,0.7982,0.8165,223,213,0.6221,0.9,0.0,0.000107
184,0.000164,0.000044,0.012061,0.081410,0.068022,1.338816,0.6262,0.6009,0.6133,0.7570,0.7265,0.7414,0.8411,0.8072,0.8238,223,214,0.6221,0.9,0.1,0.000106
185,0.000167,0.000047,0.012037,0.081766,0.068384,1.338128,0.5972,0.5785,0.5877,0.7593,0.7354,0.7472,0.8287,0.8027,0.8155,223,216,0.6221,0.9,0.1,0.000104
186,0.000173,0.000048,0.012423,0.084969,0.071300,1.366847,0.6256,0.5919,0.6083,0.7725,0.7309,0.7512,0.8436,0.7982,0.8203,223,211,0.6221,0.9,0.1,0.000103
187,0.000162,0.000042,0.011970,0.082600,0.069082,1.351803,0.6303,0.5964,0.6129,0.7583,0.7175,0.7373,0.8389,0.7937,0.8157,223,211,0.6221,0.9,0.1,0.000102
188,0.000171,0.000045,0.012603,0.083462,0.070049,1.341224,0.6233,0.6009,0.6119,0.7674,0.7399,0.7534,0.8419,0.8117,0.8265,223,215,0.6221,0.9,0.1,0.000100
189,0.000178,0.000047,0.013079,0.084393,0.070779,1.361435,0.6106,0.5695,0.5893,0.7692,0.7175,0.7425,0.8510,0.7937,0.8213,223,208,0.6221,0.9,0.1,0.000099
190,0.000167,0.000043,0.012446,0.084203,0.070783,1.341947,0.6121,0.5874,0.5995,0.7523,0.7220,0.7368,0.8364,0.8027,0.8192,223,214,0.6221,0.9,0.1,0.000097
191,0.000157,0.000042,0.011568,0.084369,0.070774,1.359484,0.6256,0.5919,0.6083,0.7773,0.7354,0.7558,0.8389,0.7937,0.8157,223,211,0.6221,0.9,0.1,0.000096
192,0.000160,0.000041,0.011939,0.083437,0.070078,1.335845,0.6372,0.6143,0.6256,0.7581,0.7309,0.7443,0.8372,0.8072,0.8219,223,215,0.6256,0.9,0.1,0.000095
193,0.000160,0.000041,0.011884,0.083088,0.069526,1.356167,0.6321,0.6009,0.6161,0.7830,0.7444,0.7632,0.8491,0.8072,0.8276,223,212,0.6256,0.9,0.1,0.000093
194,0.000174,0.000045,0.012927,0.085708,0.072120,1.358857,0.6172,0.5785,0.5972,0.7656,0.7175,0.7407,0.8278,0.7758,0.8009,223,209,0.6256,0.9,0.1,0.000092
195,0.000171,0.000045,0.012677,0.083762,0.070343,1.341892,0.6019,0.5695,0.5853,0.7630,0.7220,0.7419,0.8294,0.7848,0.8065,223,211,0.6256,0.9,0.0,0.000091
196,0.000160,0.000042,0.011870,0.082123,0.068774,1.334897,0.6056,0.5785,0.5917,0.7559,0.7220,0.7385,0.8404,0.8027,0.8211,223,213,0.6256,0.9,0.0,0.000089
197,0.000154,0.000040,0.011392,0.084865,0.071263,1.360180,0.6476,0.6099,0.6282,0.7810,0.7354,0.7575,0.8429,0.7937,0.8176,223,210,0.6282,0.9,0.1,0.000088
198,0.000153,0.000039,0.011319,0.086091,0.072530,1.356125,0.6398,0.6054,0.6221,0.7725,0.7309,0.7512,0.8389,0.7937,0.8157,223,211,0.6282,0.9,0.1,0.000086
199,0.000155,0.000039,0.011520,0.086169,0.072576,1.359304,0.6364,0.5964,0.6157,0.7703,0.7220,0.7454,0.8469,0.7937,0.8194,223,209,0.6282,0.9,0.1,0.000085
200,0.000159,0.000039,0.012003,0.086194,0.072625,1.356901,0.6168,0.5919,0.6041,0.7757,0.7444,0.7597,0.8458,0.8117,0.8284,223,214,0.6282,0.9,0.1,0.000084
201,0.000168,0.000042,0.012656,0.085662,0.072129,1.353279,0.6381,0.6009,0.6189,0.7667,0.7220,0.7436,0.8429,0.7937,0.8176,223,210,0.6282,0.9,0.1,0.000082
202,0.000153,0.000037,0.011581,0.085075,0.071599,1.347651,0.6351,0.6009,0.6175,0.7725,0.7309,0.7512,0.8341,0.7892,0.8111,223,211,0.6282,0.9,0.1,0.000081
203,0.000149,0.000036,0.011325,0.084685,0.071240,1.344578,0.6085,0.5785,0.5931,0.7642,0.7265,0.7448,0.8396,0.7982,0.8184,223,212,0.6282,0.9,0.1,0.000080
204,0.000149,0.000036,0.011329,0.085982,0.072537,1.344561,0.5981,0.5740,0.5858,0.7570,0.7265,0.7414,0.8318,0.7982,0.8146,223,214,0.6282,0.9,0.1,0.000079
205,0.000150,0.000036,0.011461,0.084358,0.070841,1.351745,0.6303,0.5964,0.6129,0.7820,0.7399,0.7604,0.8531,0.8072,0.8295,223,211,0.6282,0.9,0.1,0.000077
206,0.000149,0.000036,0.011302,0.085422,0.071993,1.342893,0.6321,0.6009,0.6161,0.7642,0.7265,0.7448,0.8302,0.7892,0.8092,223,212,0.6282,0.9,0.1,0.000076
207,0.000148,0.000037,0.011091,0.087047,0.073533,1.351377,0.6256,0.5919,0.6083,0.7725,0.7309,0.7512,0.8389,0.7937,0.8157,223,211,0.6282,0.9,0.1,0.000075
208,0.000143,0.000034,0.010891,0.086411,0.072816,1.359518,0.6209,0.5874,0.6037,0.7630,0.7220,0.7419,0.8436,0.7982,0.8203,223,211,0.6282,0.9,0.1,0.000073
209,0.000140,0.000034,0.010619,0.087595,0.073976,1.361956,0.6540,0.6188,0.6359,0.7773,0.7354,0.7558,0.8389,0.7937,0.8157,223,211,0.6359,0.9,0.0,0.000072
210,0.000140,0.000033,0.010741,0.086917,0.073338,1.357821,0.6179,0.5874,0.6023,0.7547,0.7175,0.7356,0.8396,0.7982,0.8184,223,212,0.6359,0.9,0.1,0.000071
211,0.000145,0.000035,0.011073,0.086172,0.072542,1.362945,0.6449,0.6188,0.6316,0.7664,0.7354,0.7506,0.8458,0.8117,0.8284,223,214,0.6359,0.9,0.1,0.000070
212,0.000136,0.000032,0.010470,0.087565,0.073961,1.360328,0.6540,0.6188,0.6359,0.7725,0.7309,0.7512,0.8389,0.7937,0.8157,223,211,0.6359,0.9,0.1,0.000069
213,0.000135,0.000033,0.010163,0.086121,0.072495,1.362549,0.6588,0.6233,0.6406,0.7820,0.7399,0.7604,0.8436,0.7982,0.8203,223,211,0.6406,0.9,0.1,0.000067
214,0.000145,0.000034,0.011145,0.086767,0.073282,1.348482,0.6355,0.6099,0.6224,0.7617,0.7309,0.7460,0.8318,0.7982,0.8146,223,214,0.6406,0.9,0.1,0.000066
215,0.000147,0.000035,0.011220,0.085884,0.072485,1.339872,0.6372,0.6143,0.6256,0.7488,0.7220,0.7352,0.8326,0.8027,0.8174,223,215,0.6406,0.9,0.1,0.000065
216,0.000142,0.000032,0.010981,0.086411,0.072828,1.358302,0.6286,0.5919,0.6097,0.7714,0.7265,0.7483,0.8476,0.7982,0.8222,223,210,0.6406,0.9,0.1,0.000064
217,0.000137,0.000032,0.010504,0.087535,0.073947,1.358832,0.6244,0.5964,0.6101,0.7606,0.7265,0.7431,0.8310,0.7937,0.8119,223,213,0.6406,0.9,0.1,0.000063
218,0.000134,0.000031,0.010377,0.087835,0.074301,1.353416,0.6132,0.5830,0.5977,0.7453,0.7085,0.7264,0.8255,0.7848,0.8046,223,212,0.6406,0.9,0.1,0.000061
219,0.000134,0.000030,0.010340,0.086829,0.073285,1.354480,0.6381,0.6009,0.6189,0.7762,0.7309,0.7529,0.8381,0.7892,0.8129,223,210,0.6406,0.9,0.1,0.000060
220,0.000127,0.000029,0.009832,0.087728,0.074109,1.361894,0.6445,0.6099,0.6267,0.7820,0.7399,0.7604,0.8341,0.7892,0.8111,223,211,0.6406,0.9,0.0,0.000059
221,0.000129,0.000029,0.009915,0.087940,0.074373,1.356707,0.6415,0.6099,0.6253,0.7594,0.7220,0.7402,0.8396,0.7982,0.8184,223,212,0.6406,0.9,0.0,0.000058
222,0.000134,0.000032,0.010240,0.086041,0.072536,1.350493,0.6557,0.6233,0.6391,0.7783,0.7399,0.7586,0.8443,0.8027,0.8230,223,212,0.6406,0.9,0.1,0.000057
223,0.000134,0.000030,0.010375,0.086002,0.072573,1.342914,0.6495,0.6233,0.6362,0.7804,0.7489,0.7643,0.8318,0.7982,0.8146,223,214,0.6406,0.9,0.0,0.000056
224,0.000132,0.000029,0.010212,0.087769,0.074141,1.362816,0.6415,0.6099,0.6253,0.7736,0.7354,0.7540,0.8396,0.7982,0.8184,223,212,0.6406,0.9,0.1,0.000055
225,0.000129,0.000030,0.009807,0.087706,0.074158,1.354776,0.6540,0.6188,0.6359,0.7867,0.7444,0.7650,0.8389,0.7937,0.8157,223,211,0.6406,0.9,0.1,0.000054
226,0.000132,0.000032,0.009995,0.089708,0.076056,1.365154,0.6321,0.6009,0.6161,0.7689,0.7309,0.7494,0.8396,0.7982,0.8184,223,212,0.6406,0.9,0.1,0.000052
227,0.000133,0.000029,0.010398,0.088271,0.074691,1.357955,0.6209,0.5874,0.6037,0.7630,0.7220,0.7419,0.8341,0.7892,0.8111,223,211,0.6406,0.9,0.1,0.000051
228,0.000128,0.000029,0.009924,0.088701,0.075035,1.366677,0.6429,0.6054,0.6236,0.7619,0.7175,0.7390,0.8286,0.7803,0.8037,223,210,0.6406,0.9,0.1,0.000050
229,0.000132,0.000031,0.010091,0.087681,0.074058,1.362388,0.6244,0.5964,0.6101,0.7700,0.7354,0.7523,0.8404,0.8027,0.8211,223,213,0.6406,0.9,0.0,0.000049
230,0.000126,0.000028,0.009777,0.088010,0.074400,1.361030,0.6620,0.6323,0.6468,0.7793,0.7444,0.7615,0.8357,0.7982,0.8165,223,213,0.6468,0.9,0.0,0.000048
231,0.000125,0.000028,0.009736,0.089154,0.075479,1.367522,0.6462,0.6143,0.6299,0.7736,0.7354,0.7540,0.8349,0.7937,0.8138,223,212,0.6468,0.9,0.1,0.000047
232,0.000125,0.000027,0.009710,0.088086,0.074428,1.365817,0.6445,0.6099,0.6267,0.7867,0.7444,0.7650,0.8531,0.8072,0.8295,223,211,0.6468,0.9,0.1,0.000046
233,0.000126,0.000028,0.009854,0.088442,0.074787,1.365445,0.6573,0.6278,0.6422,0.7746,0.7399,0.7569,0.8404,0.8027,0.8211,223,213,0.6468,0.9,0.1,0.000045
234,0.000124,0.000027,0.009666,0.087353,0.073713,1.364037,0.6651,0.6233,0.6435,0.7990,0.7489,0.7731,0.8517,0.7982,0.8241,223,209,0.6468,0.9,0.1,0.000044
235,0.000125,0.000027,0.009755,0.088588,0.074979,1.360919,0.6490,0.6054,0.6265,0.7885,0.7354,0.7610,0.8510,0.7937,0.8213,223,208,0.6468,0.9,0.1,0.000043
236,0.000123,0.000027,0.009678,0.087895,0.074238,1.365655,0.6744,0.6502,0.6621,0.7767,0.7489,0.7626,0.8372,0.8072,0.8219,223,215,0.6621,0.9,0.1,0.000042
237,0.000127,0.000028,0.009951,0.089606,0.075839,1.376754,0.6381,0.6009,0.6189,0.7762,0.7309,0.7529,0.8381,0.7892,0.8129,223,210,0.6621,0.9,0.0,0.000041
238,0.000125,0.000027,0.009783,0.088071,0.074389,1.368218,0.6372,0.6143,0.6256,0.7767,0.7489,0.7626,0.8372,0.8072,0.8219,223,215,0.6621,0.9,0.1,0.000040
239,0.000123,0.000027,0.009610,0.087363,0.073836,1.352702,0.6479,0.6188,0.6330,0.7840,0.7489,0.7661,0.8451,0.8072,0.8257,223,213,0.6621,0.9,0.1,0.000040
240,0.000119,0.000026,0.009283,0.088582,0.074893,1.368807,0.6449,0.6188,0.6316,0.7710,0.7399,0.7551,0.8411,0.8072,0.8238,223,214,0.6621,0.9,0.1,0.000039
241,0.000125,0.000027,0.009861,0.088481,0.074834,1.364775,0.6493,0.6143,0.6313,0.7773,0.7354,0.7558,0.8436,0.7982,0.8203,223,211,0.6621,0.9,0.1,0.000038
242,0.000121,0.000027,0.009331,0.088466,0.074877,1.358929,0.6526,0.6233,0.6376,0.7793,0.7444,0.7615,0.8357,0.7982,0.8165,223,213,0.6621,0.9,0.1,0.000037
243,0.000118,0.000026,0.009233,0.088977,0.075316,1.366101,0.6635,0.6278,0.6452,0.7915,0.7489,0.7696,0.8436,0.7982,0.8203,223,211,0.6621,0.9,0.0,0.000036
244,0.000119,0.000025,0.009328,0.088023,0.074393,1.362944,0.6589,0.6323,0.6453,0.7850,0.7534,0.7689,0.8411,0.8072,0.8238,223,214,0.6621,0.9,0.1,0.000035
245,0.000124,0.000026,0.009733,0.088501,0.074905,1.359635,0.6557,0.6233,0.6391,0.7830,0.7444,0.7632,0.8396,0.7982,0.8184,223,212,0.6621,0.9,0.0,0.000034
246,0.000120,0.000025,0.009476,0.088991,0.075353,1.363769,0.6588,0.6233,0.6406,0.7915,0.7489,0.7696,0.8531,0.8072,0.8295,223,211,0.6621,0.9,0.1,0.000033
247,0.000123,0.000028,0.009458,0.089063,0.075403,1.365976,0.6620,0.6323,0.6468,0.7840,0.7489,0.7661,0.8404,0.8027,0.8211,223,213,0.6621,0.9,0.0,0.000033
248,0.000118,0.000025,0.009386,0.089277,0.075621,1.365580,0.6526,0.6233,0.6376,0.7887,0.7534,0.7706,0.8357,0.7982,0.8165,223,213,0.6621,0.9,0.1,0.000032
249,0.000116,0.000024,0.009233,0.089170,0.075548,1.362236,0.6573,0.6278,0.6422,0.7840,0.7489,0.7661,0.8357,0.7982,0.8165,223,213,0.6621,0.9,0.1,0.000031
250,0.000113,0.000025,0.008753,0.089002,0.075371,1.363068,0.6432,0.6143,0.6284,0.7840,0.7489,0.7661,0.8451,0.8072,0.8257,223,213,0.6621,0.9,0.0,0.000030
251,0.000123,0.000027,0.009652,0.088193,0.074611,1.358142,0.6540,0.6188,0.6359,0.7915,0.7489,0.7696,0.8578,0.8117,0.8341,223,211,0.6621,0.9,0.1,0.000029
252,0.000124,0.000025,0.009884,0.089306,0.075707,1.359896,0.6381,0.6009,0.6189,0.7810,0.7354,0.7575,0.8381,0.7892,0.8129,223,210,0.6621,0.9,0.1,0.000029
253,0.000123,0.000026,0.009712,0.089738,0.076109,1.362894,0.6730,0.6368,0.6544,0.7962,0.7534,0.7742,0.8341,0.7892,0.8111,223,211,0.6621,0.9,0.0,0.000028
254,0.000117,0.000025,0.009218,0.089079,0.075558,1.352188,0.6479,0.6188,0.6330,0.7746,0.7399,0.7569,0.8451,0.8072,0.8257,223,213,0.6621,0.9,0.1,0.000027
255,0.000117,0.000024,0.009292,0.088902,0.075372,1.352919,0.6571,0.6188,0.6374,0.7905,0.7444,0.7667,0.8476,0.7982,0.8222,223,210,0.6621,0.9,0.1,0.000027
256,0.000112,0.000024,0.008846,0.088764,0.075231,1.353277,0.6542,0.6278,0.6407,0.7897,0.7578,0.7735,0.8364,0.8027,0.8192,223,214,0.6621,0.9,0.1,0.000026
257,0.000116,0.000023,0.009225,0.089233,0.075653,1.358028,0.6636,0.6368,0.6499,0.7897,0.7578,0.7735,0.8458,0.8117,0.8284,223,214,0.6621,0.9,0.1,0.000025
258,0.000117,0.000024,0.009248,0.089151,0.075559,1.359172,0.6761,0.6457,0.6606,0.7887,0.7534,0.7706,0.8498,0.8117,0.8303,223,213,0.6621,0.9,0.1,0.000024
259,0.000115,0.000024,0.009091,0.089704,0.076081,1.362350,0.6524,0.6143,0.6328,0.8000,0.7534,0.7760,0.8476,0.7982,0.8222,223,210,0.6621,0.9,0.0,0.000024
260,0.000113,0.000022,0.009024,0.089507,0.075900,1.360648,0.6714,0.6413,0.6560,0.8028,0.7668,0.7844,0.8498,0.8117,0.8303,223,213,0.6621,0.9,0.1,0.000023
261,0.000112,0.000023,0.008897,0.090771,0.077091,1.367982,0.6635,0.6278,0.6452,0.7962,0.7534,0.7742,0.8436,0.7982,0.8203,223,211,0.6621,0.9,0.1,0.000023
262,0.000115,0.000024,0.009126,0.088948,0.075331,1.361757,0.6761,0.6457,0.6606,0.7934,0.7578,0.7752,0.8451,0.8072,0.8257,223,213,0.6621,0.9,0.1,0.000022
263,0.000116,0.000026,0.009062,0.088214,0.074679,1.353481,0.6589,0.6323,0.6453,0.7897,0.7578,0.7735,0.8411,0.8072,0.8238,223,214,0.6621,0.9,0.1,0.000021
264,0.000114,0.000023,0.009093,0.089592,0.075939,1.365346,0.6810,0.6413,0.6605,0.8048,0.7578,0.7806,0.8476,0.7982,0.8222,223,210,0.6621,0.9,0.1,0.000021
265,0.000116,0.000025,0.009162,0.088325,0.074760,1.356569,0.6791,0.6547,0.6667,0.7860,0.7578,0.7717,0.8419,0.8117,0.8265,223,215,0.6667,0.9,0.1,0.000020
266,0.000116,0.000025,0.009029,0.089592,0.075932,1.366003,0.6509,0.6188,0.6345,0.7877,0.7489,0.7678,0.8491,0.8072,0.8276,223,212,0.6667,0.9,0.0,0.000020
267,0.000112,0.000023,0.008840,0.089288,0.075675,1.361280,0.6636,0.6368,0.6499,0.7944,0.7623,0.7780,0.8458,0.8117,0.8284,223,214,0.6667,0.9,0.1,0.000019
268,0.000114,0.000023,0.009045,0.089825,0.076151,1.367394,0.6385,0.6099,0.6239,0.7840,0.7489,0.7661,0.8404,0.8027,0.8211,223,213,0.6667,0.9,0.0,0.000019
269,0.000111,0.000023,0.008816,0.089433,0.075827,1.360657,0.6761,0.6457,0.6606,0.7981,0.7623,0.7798,0.8498,0.8117,0.8303,223,213,0.6667,0.9,0.1,0.000018
270,0.000111,0.000023,0.008800,0.089525,0.075920,1.360409,0.6761,0.6457,0.6606,0.7981,0.7623,0.7798,0.8451,0.8072,0.8257,223,213,0.6667,0.9,0.0,0.000018
271,0.000108,0.000023,0.008548,0.088915,0.075328,1.358658,0.6636,0.6368,0.6499,0.7944,0.7623,0.7780,0.8458,0.8117,0.8284,223,214,0.6667,0.9,0.1,0.000017
