epoch,train_loss,train_cls,train_disp,val_loss,val_cls,val_disp,P@1,R@1,F1@1,P@2,R@2,F1@2,P@3,R@3,F1@3,GT,Pred,best_F1@1,train_s,eval_s,lr
101,0.000149,0.000027,0.012259,0.293565,0.250618,4.294708,0.3696,0.3812,0.3753,0.5130,0.5291,0.5210,0.6174,0.6368,0.6269,223,230,0.4246,0.3,0.0,0.000228
102,0.000136,0.000030,0.010628,0.290419,0.247037,4.338176,0.3771,0.3991,0.3878,0.5000,0.5291,0.5142,0.6186,0.6547,0.6362,223,236,0.4246,0.3,0.0,0.000226
103,0.000114,0.000023,0.009129,0.291904,0.248531,4.337237,0.3755,0.3991,0.3870,0.5063,0.5381,0.5217,0.6034,0.6413,0.6217,223,237,0.4246,0.3,0.0,0.000225
104,0.000120,0.000025,0.009532,0.289139,0.246199,4.293991,0.3992,0.4260,0.4121,0.5210,0.5561,0.5380,0.6134,0.6547,0.6334,223,238,0.4246,0.3,0.0,0.000224
105,0.000134,0.000028,0.010673,0.291093,0.247902,4.319091,0.3824,0.4081,0.3948,0.5084,0.5426,0.5249,0.6050,0.6457,0.6247,223,238,0.4246,0.3,0.0,0.000222
106,0.000127,0.000030,0.009774,0.290883,0.247694,4.318880,0.3739,0.3991,0.3861,0.5084,0.5426,0.5249,0.6176,0.6592,0.6377,223,238,0.4246,0.3,0.0,0.000221
107,0.000112,0.000023,0.008863,0.296428,0.253230,4.319795,0.3889,0.4081,0.3982,0.5128,0.5381,0.5252,0.6026,0.6323,0.6171,223,234,0.4246,0.3,0.0,0.000219
108,0.000101,0.000025,0.007623,0.290912,0.247661,4.325097,0.3776,0.4081,0.3922,0.5145,0.5561,0.5345,0.6100,0.6592,0.6336,223,241,0.4246,0.3,0.0,0.000218
109,0.000113,0.000033,0.008061,0.296111,0.252971,4.313943,0.3898,0.4126,0.4009,0.5085,0.5381,0.5229,0.6017,0.6368,0.6187,223,236,0.4246,0.3,0.0,0.000217
110,0.000102,0.000023,0.007990,0.295199,0.252042,4.315730,0.4043,0.4260,0.4148,0.5149,0.5426,0.5284,0.6170,0.6502,0.6332,223,235,0.4246,0.3,0.0,0.000215
